__UUID4__;6ccb50d9-c5bf-4d35-b890-d9b746f115c9
__CREATED-ON__;2026-09-18 10:55:13.693863
__DEF-URL__;http://pybpod-api.readthedocs.org
__DEF-TEXT__;This file contains data recorded during a session from the PyBpod system
__SOFTWARE__;PyBpod API v1.8.2
__HAS-HEADER__
TYPE;PC-TIME;BPOD-INITIAL-TIME;BPOD-FINAL-TIME;MSG;+INFO
VAL;2026-09-18 10:55:23.603077;;;WHEEL_POS;5.353,0.00
VAL;2026-09-18 10:55:23.630340;;;WHEEL_POS;5.380,0.00
VAL;2026-09-18 10:55:23.646882;;;WHEEL_POS;5.397,0.00
VAL;2026-09-18 10:55:23.678508;;;WHEEL_POS;5.429,0.00
VAL;2026-09-18 10:55:23.706261;;;WHEEL_POS;5.456,0.00
VAL;2026-09-18 10:55:23.732841;;;WHEEL_POS;5.483,0.00
VAL;2026-09-18 10:55:23.768196;;;WHEEL_POS;5.518,0.00
VAL;2026-09-18 10:55:23.788005;;;WHEEL_POS;5.538,0.00
VAL;2026-09-18 10:55:23.801142;;;WHEEL_POS;5.551,0.00
VAL;2026-09-18 10:55:23.816150;;;WHEEL_POS;5.566,0.00
VAL;2026-09-18 10:55:23.850393;;;WHEEL_POS;5.600,0.00
VAL;2026-09-18 10:55:23.866959;;;WHEEL_POS;5.617,0.00
VAL;2026-09-18 10:55:23.884988;;;WHEEL_POS;5.635,0.00
VAL;2026-09-18 10:55:23.898996;;;WHEEL_POS;5.649,0.00
VAL;2026-09-18 10:55:23.936504;;;WHEEL_POS;5.687,0.00
VAL;2026-09-18 10:55:23.949800;;;WHEEL_POS;5.700,0.00
VAL;2026-09-18 10:55:23.964989;;;WHEEL_POS;5.715,0.00
VAL;2026-09-18 10:55:23.998829;;;WHEEL_POS;5.749,0.00
VAL;2026-09-18 10:55:24.030965;;;WHEEL_POS;5.781,0.00
VAL;2026-09-18 10:55:24.062559;;;WHEEL_POS;5.813,0.00
VAL;2026-09-18 10:55:24.095270;;;WHEEL_POS;5.845,0.00
VAL;2026-09-18 10:55:24.127678;;;WHEEL_POS;5.878,0.00
VAL;2026-09-18 10:55:24.160507;;;WHEEL_POS;5.911,0.00
VAL;2026-09-18 10:55:24.177278;;;WHEEL_POS;5.927,0.00
VAL;2026-09-18 10:55:24.194960;;;WHEEL_POS;5.945,0.00
VAL;2026-09-18 10:55:24.226851;;;WHEEL_POS;5.977,0.00
VAL;2026-09-18 10:55:24.246060;;;WHEEL_POS;5.996,0.00
VAL;2026-09-18 10:55:24.262296;;;WHEEL_POS;6.012,0.00
VAL;2026-09-18 10:55:24.281052;;;WHEEL_POS;6.031,0.00
VAL;2026-09-18 10:55:24.295008;;;WHEEL_POS;6.045,0.00
VAL;2026-09-18 10:55:24.329845;;;WHEEL_POS;6.080,0.00
VAL;2026-09-18 10:55:24.345930;;;WHEEL_POS;6.096,0.00
VAL;2026-09-18 10:55:24.360936;;;WHEEL_POS;6.111,0.00
VAL;2026-09-18 10:55:24.397335;;;WHEEL_POS;6.147,0.00
VAL;2026-09-18 10:55:24.412615;;;WHEEL_POS;6.163,0.00
VAL;2026-09-18 10:55:24.446955;;;WHEEL_POS;6.197,0.00
VAL;2026-09-18 10:55:24.463309;;;WHEEL_POS;6.213,0.00
VAL;2026-09-18 10:55:24.485191;;;WHEEL_POS;6.235,0.00
VAL;2026-09-18 10:55:24.514110;;;WHEEL_POS;6.264,0.00
VAL;2026-09-18 10:55:24.529114;;;WHEEL_POS;6.279,0.00
VAL;2026-09-18 10:55:24.564654;;;WHEEL_POS;6.315,0.00
VAL;2026-09-18 10:55:24.585328;;;WHEEL_POS;6.335,0.00
VAL;2026-09-18 10:55:24.598574;;;WHEEL_POS;6.349,0.00
VAL;2026-09-18 10:55:24.617944;;;WHEEL_POS;6.368,0.40
VAL;2026-09-18 10:55:24.647919;;;WHEEL_POS;6.398,1.10
VAL;2026-09-18 10:55:24.686212;;;WHEEL_POS;6.436,1.40
VAL;2026-09-18 10:55:24.726224;;;WHEEL_POS;6.476,1.40
VAL;2026-09-18 10:55:24.739237;;;WHEEL_POS;6.489,1.10
VAL;2026-09-18 10:55:24.775224;;;WHEEL_POS;6.525,0.40
VAL;2026-09-18 10:55:24.792106;;;WHEEL_POS;6.542,0.00
VAL;2026-09-18 10:55:24.807114;;;WHEEL_POS;6.557,-0.40
VAL;2026-09-18 10:55:24.859103;;;WHEEL_POS;6.609,-1.10
EVENT;2026-09-18 10:55:24.859103;3.4323;;0;RotaryEncoder1_1
TRANSITION;2026-09-18 10:55:24.859103;3.4323;;Reward;
VAL;2026-09-18 10:55:24.874738;;;WHEEL_POS;6.625,-1.80
VAL;2026-09-18 10:55:24.898829;;;WHEEL_POS;6.649,-2.50
EVENT;2026-09-18 10:55:24.917033;3.4811;;158;Tup
TRANSITION;2026-09-18 10:55:24.917033;3.4811;;ITI;
VAL;2026-09-18 10:55:24.934030;;;WHEEL_POS;6.684,-3.20
VAL;2026-09-18 10:55:24.952733;;;WHEEL_POS;6.703,-3.50
VAL;2026-09-18 10:55:24.967509;;;WHEEL_POS;6.718,-3.90
VAL;2026-09-18 10:55:24.985807;;;WHEEL_POS;6.736,-4.20
VAL;2026-09-18 10:55:25.001238;;;WHEEL_POS;6.751,-4.60
VAL;2026-09-18 10:55:25.032464;;;WHEEL_POS;6.782,-5.30
VAL;2026-09-18 10:55:25.054656;;;WHEEL_POS;6.805,-5.60
VAL;2026-09-18 10:55:25.085835;;;WHEEL_POS;6.836,-4.20
VAL;2026-09-18 10:55:25.098257;;;WHEEL_POS;6.848,-2.80
VAL;2026-09-18 10:55:25.115962;;;WHEEL_POS;6.866,-1.10
VAL;2026-09-18 10:55:25.132290;;;WHEEL_POS;6.882,0.70
EVENT;2026-09-18 10:55:25.132290;3.7087000000000003;;1;RotaryEncoder1_2
VAL;2026-09-18 10:55:25.148148;;;WHEEL_POS;6.898,2.10
VAL;2026-09-18 10:55:25.168371;;;WHEEL_POS;6.918,3.90
VAL;2026-09-18 10:55:25.186018;;;WHEEL_POS;6.936,5.30
VAL;2026-09-18 10:55:25.197078;;;WHEEL_POS;6.947,6.70
VAL;2026-09-18 10:55:25.231925;;;WHEEL_POS;6.982,9.80
VAL;2026-09-18 10:55:25.248108;;;WHEEL_POS;6.998,10.90
VAL;2026-09-18 10:55:25.264569;;;WHEEL_POS;7.015,12.30
VAL;2026-09-18 10:55:25.284366;;;WHEEL_POS;7.034,13.70
VAL;2026-09-18 10:55:25.297590;;;WHEEL_POS;7.048,14.80
VAL;2026-09-18 10:55:25.313667;;;WHEEL_POS;7.064,16.20
VAL;2026-09-18 10:55:25.362164;;;WHEEL_POS;7.112,18.60
VAL;2026-09-18 10:55:25.390387;;;WHEEL_POS;7.140,20.70
EVENT;2026-09-18 10:55:25.417943;3.9811;;158;Tup
END-TRIAL;2026-09-18 10:55:25.417943;;;The trial ended;
INFO;2026-09-18 10:55:25.417943;7.616931;11.598034;TRIAL-BPOD-TIME;3.981103
STATE;2026-09-18 10:55:25.417943;0;3.4323;WheelPeriod;3.4323
STATE;2026-09-18 10:55:25.417943;3.4323;3.4811;Reward;0.048799999999999955
STATE;2026-09-18 10:55:25.417943;3.4811;3.9811;ITI;0.5
STATE;2026-09-18 10:55:25.417943;nan;nan;NoMovement;nan
VAL;2026-09-18 10:55:25.417943;;;WHEEL_POS;7.168,22.50
VAL;2026-09-18 10:55:25.509563;;;TRIAL_TYPE;stage1
VAL;2026-09-18 10:55:25.509563;;;MOVEMENT_DIRECTION;L
VAL;2026-09-18 10:55:25.509563;;;OUTCOME;Rewarded
VAL;2026-09-18 10:55:25.509563;;;GAIN_MULT;3.0
VAL;2026-09-18 10:55:25.509563;;;THRESHOLD_CROSSING_TIME;6.589168934631347
stdout;2026-09-18 10:55:25.509563;;;Trial 1: held 0.10s (broke 0x), Rewarded, gain=3.00x;
stdout;2026-09-18 10:55:25.509563;;;|
|;
VAL;2026-09-18 10:55:25.653314;;;TRIAL_INIT_START;7.40334677696228
VAL;2026-09-18 10:55:25.670140;;;WHEEL_POS;7.420,30.90
VAL;2026-09-18 10:55:25.686722;;;WHEEL_POS;7.437,30.90
VAL;2026-09-18 10:55:25.702309;;;WHEEL_POS;7.452,31.30
VAL;2026-09-18 10:55:25.738476;;;WHEEL_POS;7.489,31.30
VAL;2026-09-18 10:55:25.752750;;;WHEEL_POS;7.503,31.30
VAL;2026-09-18 10:55:25.769421;;;WHEEL_POS;7.519,31.30
VAL;2026-09-18 10:55:25.786997;;;WHEEL_POS;7.537,31.30
VAL;2026-09-18 10:55:25.801684;;;WHEEL_POS;7.552,31.30
VAL;2026-09-18 10:55:25.817807;;;TRIAL_START;7.551716089248657
VAL;2026-09-18 10:55:25.817807;;;QUIESCENCE_BREAKS;0
TRIAL;2026-09-18 10:55:25.887258;;;New trial;
VAL;2026-09-18 10:55:25.887258;;;WHEEL_POS;7.637,0.00
VAL;2026-09-18 10:55:25.919809;;;WHEEL_POS;7.670,0.00
VAL;2026-09-18 10:55:25.934812;;;WHEEL_POS;7.685,0.00
VAL;2026-09-18 10:55:25.957017;;;WHEEL_POS;7.707,0.00
VAL;2026-09-18 10:55:25.968021;;;WHEEL_POS;7.718,0.00
VAL;2026-09-18 10:55:26.003493;;;WHEEL_POS;7.754,0.00
VAL;2026-09-18 10:55:26.019670;;;WHEEL_POS;7.770,0.00
VAL;2026-09-18 10:55:26.035943;;;WHEEL_POS;7.786,0.00
VAL;2026-09-18 10:55:26.052582;;;WHEEL_POS;7.803,0.00
VAL;2026-09-18 10:55:26.089101;;;WHEEL_POS;7.839,0.00
VAL;2026-09-18 10:55:26.105276;;;WHEEL_POS;7.855,0.00
VAL;2026-09-18 10:55:26.120281;;;WHEEL_POS;7.870,0.00
VAL;2026-09-18 10:55:26.160597;;;WHEEL_POS;7.911,0.00
VAL;2026-09-18 10:55:26.175205;;;WHEEL_POS;7.925,0.00
VAL;2026-09-18 10:55:26.205564;;;WHEEL_POS;7.956,0.00
VAL;2026-09-18 10:55:26.223768;;;WHEEL_POS;7.974,0.00
EVENT;2026-09-18 10:55:26.238340;0.34390000000000004;;94;Port1In
VAL;2026-09-18 10:55:26.254756;;;WHEEL_POS;8.005,0.00
VAL;2026-09-18 10:55:26.287866;;;WHEEL_POS;8.038,0.00
EVENT;2026-09-18 10:55:26.287866;0.40130000000000005;;95;Port1Out
VAL;2026-09-18 10:55:26.308967;;;WHEEL_POS;8.059,0.00
VAL;2026-09-18 10:55:26.334180;;;WHEEL_POS;8.084,0.00
VAL;2026-09-18 10:55:26.369432;;;WHEEL_POS;8.119,0.00
VAL;2026-09-18 10:55:26.403419;;;WHEEL_POS;8.153,0.00
