__UUID4__;939f91eb-816a-468d-8076-0816df0d24c5
__CREATED-ON__;2026-09-18 17:10:06.487381
__DEF-URL__;http://pybpod-api.readthedocs.org
__DEF-TEXT__;This file contains data recorded during a session from the PyBpod system
__SOFTWARE__;PyBpod API v1.8.2
__HAS-HEADER__
TYPE;PC-TIME;BPOD-INITIAL-TIME;BPOD-FINAL-TIME;MSG;+INFO
VAL;2026-09-18 17:10:33.944395;;;WHEEL_POS;7.754,43.60
VAL;2026-09-18 17:10:33.960022;;;WHEEL_POS;7.770,43.60
VAL;2026-09-18 17:10:33.999294;;;WHEEL_POS;7.809,43.60
VAL;2026-09-18 17:10:34.014917;;;WHEEL_POS;7.825,43.60
VAL;2026-09-18 17:10:34.044549;;;WHEEL_POS;7.854,43.60
VAL;2026-09-18 17:10:34.060180;;;WHEEL_POS;7.870,43.60
VAL;2026-09-18 17:10:34.092813;;;WHEEL_POS;7.902,43.60
VAL;2026-09-18 17:10:34.108442;;;WHEEL_POS;7.918,43.60
VAL;2026-09-18 17:10:34.129076;;;WHEEL_POS;7.939,43.60
VAL;2026-09-18 17:10:34.144714;;;WHEEL_POS;7.954,43.60
VAL;2026-09-18 17:10:34.175958;;;WHEEL_POS;7.986,43.60
VAL;2026-09-18 17:10:34.215773;;;WHEEL_POS;8.025,43.60
VAL;2026-09-18 17:10:34.244925;;;WHEEL_POS;8.055,43.60
VAL;2026-09-18 17:10:34.276182;;;WHEEL_POS;8.086,43.60
VAL;2026-09-18 17:10:34.307430;;;WHEEL_POS;8.117,43.60
VAL;2026-09-18 17:10:34.329420;;;WHEEL_POS;8.139,43.60
VAL;2026-09-18 17:10:34.360678;;;WHEEL_POS;8.170,43.60
VAL;2026-09-18 17:10:34.415570;;;WHEEL_POS;8.225,43.60
VAL;2026-09-18 17:10:34.437674;;;WHEEL_POS;8.247,43.60
VAL;2026-09-18 17:10:34.453302;;;WHEEL_POS;8.263,43.60
VAL;2026-09-18 17:10:34.484558;;;WHEEL_POS;8.294,43.60
VAL;2026-09-18 17:10:34.515806;;;WHEEL_POS;8.325,43.60
VAL;2026-09-18 17:10:34.561075;;;WHEEL_POS;8.371,43.60
VAL;2026-09-18 17:10:34.616456;;;WHEEL_POS;8.426,43.60
VAL;2026-09-18 17:10:34.645596;;;WHEEL_POS;8.455,43.60
VAL;2026-09-18 17:10:34.661223;;;WHEEL_POS;8.471,43.60
VAL;2026-09-18 17:10:34.698504;;;WHEEL_POS;8.508,43.60
VAL;2026-09-18 17:10:34.714130;;;WHEEL_POS;8.524,43.60
VAL;2026-09-18 17:10:34.745896;;;WHEEL_POS;8.556,43.60
VAL;2026-09-18 17:10:34.777142;;;WHEEL_POS;8.587,43.60
VAL;2026-09-18 17:10:34.802113;;;WHEEL_POS;8.612,43.60
VAL;2026-09-18 17:10:34.845889;;;WHEEL_POS;8.656,43.60
VAL;2026-09-18 17:10:34.892772;;;WHEEL_POS;8.702,43.60
VAL;2026-09-18 17:10:34.908393;;;WHEEL_POS;8.718,43.60
VAL;2026-09-18 17:10:34.924019;;;WHEEL_POS;8.734,43.60
VAL;2026-09-18 17:10:34.946155;;;WHEEL_POS;8.756,43.60
VAL;2026-09-18 17:10:34.977408;;;WHEEL_POS;8.787,43.60
VAL;2026-09-18 17:10:35.002881;;;WHEEL_POS;8.812,43.60
VAL;2026-09-18 17:10:35.046148;;;WHEEL_POS;8.856,43.60
VAL;2026-09-18 17:10:35.077398;;;WHEEL_POS;8.887,43.60
VAL;2026-09-18 17:10:35.108428;;;WHEEL_POS;8.918,43.60
VAL;2026-09-18 17:10:35.161823;;;WHEEL_POS;8.971,43.60
VAL;2026-09-18 17:10:35.218553;;;WHEEL_POS;9.028,43.60
VAL;2026-09-18 17:10:35.246191;;;WHEEL_POS;9.056,43.60
